gene,label,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS,Intron,CADD_mean,CADD_var,EVE_mean,EVE_var
KIT,1.0,2931.0,0.2074468085106383,0.0531914893617021,0.0319148936170212,0.6914893617021277,0.1542553191489361,0.0106382978723404,0.0053191489361702,0.0,16.500832234177402,649.0,0.0004208712,0.0001933754910323,40.0,7.513431671364307,2.314323032080922,0.1824429713951652,0.1776104899525305,0.0288442857142857,0.2626566412288725,26.0,4.0,212.0,3.0,3.0,0,17.900165094339627,125.84846178778052,0.5115501818181818,0.0892048295417801
KLF4,1.0,1440.0,0.1568627450980392,0.0,0.0588235294117647,0.7450980392156863,0.0588235294117647,0.0392156862745098,0.0,0.0,17.96541905625369,434.0,-0.01439999,4.440104597908949e-05,22.0,9.099679938880584,1.7465748215684087,0.059387762725247,0.1144946462293693,0.010106329113924,0.0659639014086965,9.0,1.0,58.0,1.0,2.0,0,21.39308620689655,50.87079390471872,0.4103664552020959,0.061054630203009
KMT2C,1.0,14736.0,0.1623616236162361,0.1402214022140221,0.019680196801968,0.5719557195571956,0.0,0.1008610086100861,0.003690036900369,0.001230012300123,17.995766598916138,616.0,0.01604219,1.6975057496031e-05,20.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0342481510621557,0.1840677020136636,25.0,3.0,744.0,75.0,29.0,5,22.691779569892468,118.48232932684988,0.4770785789473682,0.0686017121753314
KMT2D,1.0,16614.0,0.1860986547085202,0.1289237668161435,0.0201793721973094,0.5089686098654709,0.0,0.1491031390134529,0.0067264573991031,0.0,20.7558655607483,214.0,0.06520138,1.6687782959734534e-05,26.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0255782199710564,0.1165899882087729,17.0,0.0,766.0,122.0,24.0,1,22.737292428198437,115.10379183332836,0.4103664552020959,0.061054630203009
KRAS,1.0,570.0,0.0335570469798657,0.0022371364653243,0.0,0.9597315436241608,0.8948545861297539,0.0022371364653243,0.0022371364653243,0.0,17.983675579592568,512.0,0.0163317999999999,0.0002688487762933,37.0,10.02941502377632,0.825849938439395,0.0392106955191718,0.033337085666587,0.0646678304239401,0.196917606825384,13.0,0.0,467.0,3.0,3.0,1,25.43809207708773,18.36782161596713,0.5946719130434783,0.0072239804579011
MAP2K1,1.0,1182.0,0.1864406779661017,0.0,0.0,0.7796610169491526,0.3220338983050847,0.0,0.0338983050847457,0.0,18.94959164053788,172.0,0.04311826,0.0001696932650654,53.0,10.299462550878866,0.5873655518604137,0.0691627129057841,0.0732465443822894,0.0040615384615384,0.1011986977821255,4.0,1.0,61.0,3.0,0.0,0,21.99693442622952,81.94017789562841,0.4344259545454545,0.0216379041373787
MAP3K1,1.0,4539.0,0.1055045871559633,0.128440366972477,0.0412844036697247,0.4678899082568808,0.0229357798165137,0.2385321100917432,0.018348623853211,0.0,17.61393618931636,412.0,0.03759262,0.0008801977749648,126.0,9.568058949550684,1.1354159941396609,0.2700440570750071,0.0947324593185327,-0.0103350785340314,0.1334094776136254,3.0,0.0,164.0,41.0,21.0,0,26.71924999999998,103.20254366104294,0.45864645,0.0466687917896384
MED12,1.0,6534.0,0.224431818181818,0.0482954545454545,0.0085227272727272,0.6761363636363636,0.0,0.0284090909090909,0.0142045454545454,0.0,19.533910280158427,443.1524831243973,0.02731504,0.0001241476900004,68.0,10.148814340847704,0.6893536954783712,0.253042436907798,0.2175477895054988,0.0082650753768844,0.0702876567029611,5.0,0.0,346.0,14.0,4.0,3,22.324754335260117,62.10447080034351,0.4254789454545456,0.0600088760520153
MEN1,1.0,1848.0,0.1594202898550724,0.0579710144927536,0.0289855072463768,0.4782608695652174,0.0434782608695652,0.2753623188405797,0.0,0.0,21.109024625225185,230.0,0.06134729,0.0001243542942755,58.0,9.970736762323597,0.5301210400720141,0.0622925764844764,0.0452886901830266,-0.0755525862068965,0.197433752076054,7.0,0.0,57.0,15.0,5.0,1,20.85580701754386,126.1861430870927,0.674937,0.012885903648
MET,1.0,4227.0,0.2337662337662337,0.0649350649350649,0.0432900432900432,0.6277056277056277,0.0952380952380952,0.0259740259740259,0.0043290043290043,0.0,19.09049780724533,262.0,0.002308467,7.149723603019666e-05,34.0,10.050883160217047,2.6535955183912336,0.1224277132706622,0.1211439288300988,0.0757219298245614,0.2195005210235481,4.0,0.0,232.0,6.0,3.0,0,20.535370689655185,102.94613957628002,0.4490080833333333,0.0868582194895353
MLH1,1.0,2271.0,0.22,0.16,0.05,0.51,0.06,0.05,0.01,0.0,18.583378473808487,473.0,0.02126238,0.001052920099035,125.0,9.330710947115652,0.7380635564378082,0.1922286344874936,0.2430361168755385,-0.0178965986394557,0.140627381148078,8.0,2.0,105.0,6.0,1.0,2,23.39190476190476,159.7827839523811,0.6644546000000001,0.1047184242547499
MPL,1.0,1908.0,0.2714285714285714,0.0714285714285714,0.0285714285714285,0.6,0.0,0.0285714285714285,0.0,0.0,20.05367403682593,252.0,0.02706787,1.5425474358705875e-06,5.0,3.735992520798648,1.1482640032449527,0.8857305617569513,0.0743241006505886,-0.0021071428571428,0.0993227549097242,0.0,1.0,73.0,1.0,1.0,4,17.626342465753435,78.4864836171994,0.2187075789473684,0.0072745030052573
MSH2,1.0,2805.0,0.1509433962264151,0.1698113207547169,0.0188679245283018,0.5566037735849056,0.0,0.1037735849056603,0.0,0.0,19.5969669801465,406.0,0.02839946,0.0001850346599705,113.0,9.553767971855889,0.8386229512458931,0.0369026180132311,0.0257157488976232,-0.0003579545454545,0.1030074442605428,0.0,0.0,95.0,8.0,3.0,0,26.49884210526316,119.74702630459127,0.5601878947368422,0.0631736518829882
MSH6,1.0,4083.0,0.1779141104294478,0.1104294478527607,0.0061349693251533,0.6257668711656442,0.0,0.0674846625766871,0.0122699386503067,0.0,18.897188123432954,587.0,0.03151994,6.256442715146958e-05,64.0,10.361992120340346,0.7889372866354758,0.0321903845443573,0.0371888675894039,0.0200278431372549,0.103698592883106,2.0,2.0,154.0,10.0,3.0,0,21.482961038961037,102.15038884814528,0.3330315652173912,0.067113641291166
MYD88,1.0,954.0,0.3333333333333333,0.0555555555555555,0.0,0.5833333333333334,0.0833333333333333,0.0277777777777777,0.0,0.0,18.204850028145,411.0,0.03160935,0.0003833486115974,57.0,10.18000537480116,0.834074323626914,0.1097176960916742,0.1445617655209704,0.0177318181818181,0.1390586219953285,6.0,0.0,41.0,0.0,1.0,0,17.847902439024395,127.21859384024393,0.6692262857142858,0.0334895591212381
NCOR1,1.0,7323.0,0.2242424242424242,0.0969696969696969,0.0363636363636363,0.5848484848484848,0.0,0.0545454545454545,0.003030303030303,0.0,19.86445897634248,370.0,-0.01771339,0.0006191382066445,146.0,10.745803105646136,0.7940510309937037,0.0764992086685351,0.0214973926925248,-0.0372689024390243,0.1616273669914349,4.0,2.0,322.0,14.0,7.0,6,21.80803416149069,96.9547113726611,0.4103664552020959,0.061054630203009
NF1,1.0,8520.0,0.1317365269461078,0.2554890219560878,0.0698602794411177,0.3792415169660678,0.0,0.155688622754491,0.0079840319361277,0.0,18.818936928699387,396.0,0.02610505,8.026580002201245e-05,26.0,10.658080025074211,0.7872394118231238,0.0992004322048367,0.0947514516979781,-0.0276241579558652,0.1677129609760176,28.0,2.0,442.0,81.0,24.0,3,27.31200226244345,112.79452141722844,0.3876037968750001,0.059897782023212
NF2,1.0,1788.0,0.1717171717171717,0.2222222222222222,0.0909090909090909,0.4545454545454545,0.0303030303030303,0.0606060606060606,0.0,0.0,19.486879398205133,149.0,0.03782316,0.0002140150050606,43.0,9.94495392399102,0.6633725757039308,0.0425465262476593,0.0195308159399466,-0.0563154838709677,0.2297871877003099,1.0,1.0,101.0,7.0,2.0,6,26.080099009900994,111.72668771009896,0.401370947368421,0.0554294547876081
NFE2L2,1.0,1818.0,0.0671140939597315,0.0201342281879194,0.0,0.8322147651006712,0.5503355704697986,0.0201342281879194,0.0604026845637583,0.0,18.50610919069283,145.0,0.03587147,0.0003108958998078,63.0,11.365731611877338,0.7673018637551516,0.05586219885735,0.0330254654799733,0.0348643939393939,0.1573127918822376,13.0,2.0,164.0,19.0,5.0,24,23.44203658536585,79.47163803546307,0.5134226000000001,0.0438343205023999
NOTCH1,1.0,7668.0,0.2724795640326976,0.0653950953678474,0.0136239782016348,0.555858310626703,0.0,0.0735694822888283,0.0190735694822888,0.0,20.5062804590217,212.0,0.04344674,0.0015373854190108,179.0,10.43227687281175,1.158994953639184,0.0464775397133961,0.0207457717075931,0.0016964214711729,0.1514572479591555,6.0,0.0,339.0,27.0,7.0,0,20.336595870206487,141.0849754190361,0.2224058888888889,0.0436692993933611
NOTCH2,1.0,7416.0,0.2430278884462151,0.047808764940239,0.0239043824701195,0.6095617529880478,0.0159362549800796,0.0717131474103585,0.0039840637450199,0.0,18.713140799782867,510.0,0.01382872,6.294014446011762e-05,34.0,11.455527570470734,1.1169344712703744,0.0427324973887105,0.0285043306519446,0.0232401662049861,0.1690643391403031,11.0,5.0,251.0,15.0,4.0,3,21.331486055776885,98.14169381080478,0.3198171111111111,0.039971762271611
NPM1,1.0,885.0,0.3181818181818182,0.0227272727272727,0.0227272727272727,0.5,0.0,0.1136363636363636,0.0227272727272727,0.0,18.19864071288209,347.0,0.03023782,0.0055166453956542,451.0,13.148132540893414,0.7306242476812723,0.0413944504285142,0.0517932934937168,-0.0250306122448979,0.1262838303092852,6.0,11.0,61.0,2.0,5.0,7,17.820163934426226,62.31108467267761,0.4103664552020959,0.061054630203009
NRAS,1.0,570.0,0.0258064516129032,0.0129032258064516,0.0,0.935483870967742,0.8193548387096774,0.0193548387096774,0.0,0.0064516129032258,19.19616793107981,472.0,0.01059793,3.590398640448545e-05,18.0,10.410930961315078,0.7722076104888376,0.1045317705912413,0.0756080854277339,0.0321778947368421,0.2063284485214098,9.0,2.0,160.0,5.0,1.0,0,24.32653750000004,24.40893940738995,0.5691616666666667,0.0339540073606666
PAX5,1.0,1176.0,0.2083333333333333,0.0833333333333333,0.0555555555555555,0.6111111111111112,0.0416666666666666,0.0416666666666666,0.0,0.0,18.71231674434361,542.0,0.03448425,1.0277862739101725e-06,8.0,2.320191032838068,2.2329171328125708,0.1928555302028154,0.180574957799894,-0.0098171171171171,0.1319289802626035,1.0,8.0,78.0,1.0,3.0,0,23.641448717948712,104.61596456227105,0.4103664552020959,0.061054630203009
PBRM1,1.0,4749.0,0.1130136986301369,0.1986301369863013,0.0547945205479452,0.4349315068493151,0.0445205479452054,0.1917808219178082,0.0068493150684931,0.0,20.21572968473264,231.0,0.04747089,0.0001595952213263,36.0,10.092573413339158,0.7020039084414208,0.2700440570750071,0.0947324593185327,-0.0886416666666666,0.2006202889225836,4.0,0.0,262.0,55.0,17.0,15,26.70747328244273,90.39417949162063,0.4103664552020959,0.061054630203009
PDGFRA,1.0,3270.0,0.25,0.0296610169491525,0.0127118644067796,0.6822033898305084,0.0338983050847457,0.0211864406779661,0.0042372881355932,0.0,15.650139063950984,518.0,0.02673092,0.0001328034484652,29.0,8.739591634072937,2.4765177218596675,0.2537015813521002,0.2725428559553618,0.1186862573099415,0.6303152727459113,31.0,0.0,279.0,5.0,1.0,18,17.27650896057348,111.53449805657404,0.4103664552020959,0.061054630203009
PHF6,1.0,1098.0,0.2424242424242425,0.0606060606060606,0.0606060606060606,0.6363636363636364,0.0,0.0,0.0,0.0,18.049384873061488,443.1524831243973,0.04694914,1.5442524432006545e-05,36.0,9.44583894637718,0.7620601254850321,0.1710305091676002,0.1558721838320271,-0.0075599999999999,0.0504832962473727,36.0,1.0,71.0,5.0,2.0,8,15.476464788732391,79.4457118808853,0.505433625,0.0926182710371249
PIK3CA,1.0,3207.0,0.0335570469798657,0.0067114093959731,0.0011185682326621,0.9328859060402684,0.6017897091722595,0.0022371364653243,0.0190156599552572,0.0044742729306487,18.61644223145333,613.0,0.01079402,0.0002360604864787,52.0,8.579659245500181,0.92822134457799,0.0583612193387178,0.0293084684679252,0.0790068501529051,0.2368592020425196,6.0,2.0,882.0,18.0,3.0,0,25.83663038548754,19.73103604484185,0.4169383005617972,0.0164501430125262
PIK3R1,1.0,2175.0,0.0822510822510822,0.1558441558441558,0.0476190476190476,0.316017316017316,0.0562770562770562,0.1601731601731601,0.2380952380952381,0.0,15.580494128777294,619.0,0.03218191,0.00151835266757,136.0,10.498777596643032,1.2141236846375472,0.8040488575218733,0.1754948930451542,-0.0193511627906976,0.1442948536078736,28.0,1.0,171.0,89.0,30.0,16,24.998228070175447,110.93160870650152,0.5474278378378379,0.0562188973516396
PPP2R1A,1.0,1770.0,0.1851851851851852,0.0074074074074074,0.0296296296296296,0.762962962962963,0.2444444444444444,0.0074074074074074,0.0074074074074074,0.0,18.867289600428425,896.0,-0.03843337,0.0021301383204943,205.0,12.72689866659764,0.5280388704752592,0.2700440570750071,0.0947324593185327,-0.003591037735849,0.1533844967223616,9.0,0.0,140.0,3.0,2.0,1,23.051607142857147,66.31974949203494,0.8067150256410258,0.0500593647047624
PRDM1,1.0,2478.0,0.2903225806451613,0.0080645161290322,0.0080645161290322,0.6290322580645161,0.0,0.064516129032258,0.0,0.0,17.308645662691198,278.0,0.0435661,3.918000520240362e-05,18.0,8.424791899381134,1.6362336578557064,0.0725590316566203,0.0941925006832774,-0.0445896341463414,0.3073013174550709,30.0,2.0,148.0,10.0,4.0,6,15.966817567567576,80.57733029982529,0.4103664552020959,0.061054630203009
PTCH1,1.0,4344.0,0.2675438596491228,0.0394736842105263,0.0219298245614035,0.5789473684210527,0.0,0.0921052631578947,0.0,0.0,17.51185995639647,510.0,0.05274564,0.00112445502266,88.0,8.259149750324726,1.5457596369140056,0.2700440570750071,0.0947324593185327,-0.0049129568106312,0.1055066665001547,15.0,0.0,222.0,17.0,6.0,2,19.56356306306305,107.05599960460242,0.3350002222222222,0.0782105933636944
PTEN,1.0,1212.0,0.0277777777777777,0.1830065359477124,0.0539215686274509,0.4362745098039216,0.1552287581699346,0.2761437908496732,0.0212418300653594,0.0016339869281045,17.98636704591403,300.0,0.03373138,0.0007879442241884,90.0,10.579734310048076,0.7264445492883872,0.0778627805332982,0.1159567103015124,-0.0606112349914236,0.2155450821875788,39.0,11.0,471.0,160.0,51.0,3,28.630732484076447,50.73914208147443,0.5705925600000001,0.0530052461375418
PTPN11,1.0,1782.0,0.2045454545454545,0.034090909090909,0.0113636363636363,0.7386363636363636,0.1477272727272727,0.0113636363636363,0.0,0.0,19.426427135582,167.0,0.04306151,0.0013369690164258,109.0,11.379440954859648,0.6903816867771709,0.039425766219324,0.0108658963295829,-4.108527131782925e-05,0.1063773680630964,7.0,0.0,98.0,0.0,2.0,5,22.026091836734697,88.58418431106666,0.6575016666666665,0.0631535964152753
RB1,1.0,2787.0,0.0695970695970696,0.3260073260073259,0.0842490842490842,0.2857142857142857,0.0329670329670329,0.2234432234432234,0.0109890109890109,0.0,18.416711363712803,450.0,0.04105748,0.0017893526237117,211.0,10.070585563109304,0.9420846955467568,0.509525361309543,0.3670900133202728,-0.1019271983640082,0.2621740903226845,8.0,0.0,217.0,52.0,20.0,2,30.32514285714285,105.6310432156085,0.5325022121212122,0.0636633340736098
RET,1.0,3345.0,0.2801932367149759,0.0579710144927536,0.0,0.6376811594202898,0.0289855072463768,0.0193236714975845,0.0048309178743961,0.0,18.79255233724273,563.0,-0.01916108,0.0001403082504264,30.0,5.597558753422819,2.822539966096188,0.0926511508803519,0.1453854367995443,-0.0188792387543252,0.1443403328238414,20.0,0.0,223.0,8.0,0.0,4,17.38544843049327,117.91044180701329,0.4596762400000001,0.0785203630035738
RNF43,1.0,2352.0,0.1055555555555555,0.0722222222222222,0.0055555555555555,0.4,0.0611111111111111,0.4055555555555556,0.0111111111111111,0.0,19.57706033255116,399.0,0.02221837,9.465701879501354e-06,17.0,8.304998516837772,2.493263425004064,0.2242527497486793,0.2508850242564161,-0.0039280528052805,0.1289653028727235,18.0,1.0,128.0,69.0,8.0,6,18.8562421875,118.64389100387548,0.4103664552020959,0.061054630203009
RUNX1,1.0,1443.0,0.1888888888888888,0.0555555555555555,0.0111111111111111,0.5444444444444444,0.0666666666666666,0.2,0.0,0.0,17.33137184896032,429.0,0.04466899,0.000228236935643,70.0,10.246562113220817,1.578431871268901,0.6547611040457356,0.2753651404215986,0.0107358778625954,0.0996576805516345,28.0,9.0,108.0,13.0,15.0,9,19.337324074074065,102.75456207156456,0.315335,0.011566596608
SETBP1,1.0,4791.0,0.26,0.0433333333333333,0.0,0.66,0.0,0.0333333333333333,0.0033333333333333,0.0,13.875357720583846,678.0,0.03085403,0.0004088401614543,15.0,8.011724422882965,1.5193236856277037,0.8401077114463218,0.1557948079863392,-0.0283248226950354,0.1581727148688657,4.0,1.0,304.0,7.0,5.0,11,19.59935197368421,93.57468867108528,0.4713326710526316,0.0591303647060636
SETD2,1.0,7695.0,0.0777777777777777,0.15,0.0194444444444444,0.625,0.0,0.125,0.0027777777777777,0.0,19.1798294131156,365.0,0.04604902,5.141734114356776e-05,24.0,10.613697979650029,0.5836489261411917,0.2700440570750071,0.0947324593185327,-0.02609375975039,0.1515171286458127,7.0,1.0,321.0,37.0,11.0,0,25.40718068535825,77.89562016725077,0.5339910499999999,0.067328270186471
SF3B1,1.0,3915.0,0.1135135135135135,0.0378378378378378,0.0054054054054054,0.827027027027027,0.1405405405405405,0.0162162162162162,0.0,0.0,19.49037399079177,276.0,0.02981247,0.0003726079474716,161.0,12.46529128819042,0.5226819356043654,0.0258596119719489,0.0100680820704503,0.0068227722772277,0.0837415474848223,3.0,3.0,195.0,2.0,1.0,7,24.691666666666656,46.37061583161513,0.4103664552020959,0.061054630203009
SMAD2,1.0,1404.0,0.1058823529411764,0.2705882352941176,0.0235294117647058,0.5529411764705883,0.0705882352941176,0.0470588235294117,0.0,0.0,16.721842833229704,185.0,0.0417556,0.0030015379341467,259.0,10.649506195182092,0.5371073970954112,0.2426078861312494,0.2877796072796238,-0.0255405797101449,0.1648063697576869,16.0,2.0,103.0,4.0,1.0,5,24.647145631067964,132.6782819687798,0.4103664552020959,0.061054630203009
SMAD4,1.0,1659.0,0.0880503144654088,0.1509433962264151,0.0,0.6415094339622641,0.2138364779874214,0.0880503144654088,0.0314465408805031,0.0,17.251972373281017,422.0,0.04070356,0.0032602524500203,198.0,10.42456410093772,0.6434347366093932,0.0537638119376877,0.0175168503779899,-0.1452138181818181,0.2545065307787953,17.0,5.0,159.0,14.0,10.0,0,25.93709433962264,84.63632702268931,0.6441836750000001,0.0296879845608404
SMARCA4,1.0,5040.0,0.2247557003257329,0.0390879478827361,0.013029315960912,0.6677524429967426,0.022801302931596,0.0325732899022801,0.022801302931596,0.0,20.92039138469389,190.0,0.04046629,0.0011947079100357,199.0,11.795311501464836,0.6499267513800335,0.0414661992125799,0.0246012669621921,-0.0146832599118942,0.1454568545925673,4.0,1.0,297.0,14.0,4.0,2,22.80856228956229,96.07368537532996,0.5609109101123593,0.0591396384354009
SMARCB1,1.0,1158.0,0.175438596491228,0.0350877192982456,0.0,0.6842105263157895,0.175438596491228,0.0701754385964912,0.0350877192982456,0.0,19.281740352959552,196.0,0.05239067,0.0006713941893489,114.0,10.792407504860428,0.554037923482667,0.0328582353352586,0.0156022204779252,0.0015662790697674,0.1745278152086466,3.0,9.0,67.0,6.0,0.0,4,20.65635820895522,99.68879362731796,0.6272102222222222,0.1154980263646944
SMO,1.0,2364.0,0.2352941176470588,0.0490196078431372,0.0,0.6568627450980392,0.0,0.0588235294117647,0.0,0.0,19.629653130779868,420.0,0.05388738,3.305017522470022e-06,4.0,8.97298859153529,1.7238444499791648,0.1629489222278375,0.1772389867822949,0.052916,0.1498453727814108,3.0,0.0,99.0,6.0,0.0,0,22.4049595959596,90.23457193712638,0.4103664552020959,0.061054630203009
SOCS1,1.0,636.0,0.125,0.0625,0.0,0.75,0.0,0.0625,0.0,0.0,19.271486053136407,308.0,0.03676347,0.0003220066468735,52.0,6.469176965404428,1.6479088075844683,0.1100939118545664,0.1864379566810506,0.0098423076923076,0.0645411328181012,9.0,0.0,24.0,1.0,0.0,0,19.65475,60.41917097826089,0.4103664552020959,0.061054630203009
SOX9,1.0,1530.0,0.0825688073394495,0.128440366972477,0.0091743119266055,0.4862385321100918,0.0275229357798165,0.2293577981651377,0.0642201834862385,0.0,17.28450332512492,606.0,-0.04113624,0.0001241612773982,17.0,9.816382959763208,2.4905216055972312,0.1086677529019048,0.0965787510845323,0.0223794594594594,0.1403401362702647,22.0,1.0,89.0,25.0,20.0,0,24.627932584269672,82.06953194994898,0.6598870555555556,0.0892934340511143
